Ensembl Gene Record	Common Gene Name	Read Count	Log Count	Dist
ENSG00000137857.17	DUOX1	20	2.995732273553991	10
ENSG00000137868.18	STRA6	125	4.8283137373023015	16
ENSG00000137869.14	CYP19A1	4	1.3862943611198906	4
ENSG00000137871.20	ZNF280D	187	5.231108616854587	17
ENSG00000137872.16	SEMA6D	37	3.6109179126442243	12
ENSG00000137875.4	BCL2L10	5	1.6094379124341003	5
ENSG00000137877.9	SPTBN5	129	4.859812404361672	16
ENSG00000137878.17	GCOM1	71	4.2626798770413155	14
ENSG00000137880.5	GCHFR	159	5.0689042022202315	17
ENSG00000137941.16	TTLL7	62	4.127134385045092	14
ENSG00000137960.5	GIPC2	6	1.791759469228055	6
ENSG00000137970.7	RPL7P9	134	4.897839799950911	16
ENSG00000138030.12	KHK	94	4.543294782270004	15
ENSG00000138036.18	DYNC2LI1	150	5.0106352940962555	17
ENSG00000138039.14	LHCGR	5	1.6094379124341003	5
ENSG00000138050.14	THUMPD2	168	5.123963979403259	17
ENSG00000138061.11	CYP1B1	127	4.844187086458591	16
ENSG00000138079.13	SLC3A1	24	3.1780538303479458	10
ENSG00000138080.13	EMILIN1	25	3.2188758248682006	11
ENSG00000138100.13	TRIM54	5	1.6094379124341003	5
ENSG00000138111.14	MFSD13A	89	4.48863636973214	15
ENSG00000138115.13	CYP2C8	4	1.3862943611198906	4
ENSG00000138134.11	STAMBPL1	27	3.295836866004329	11
ENSG00000138152.8	BTBD16	9	2.1972245773362196	7
ENSG00000138161.13	CUZD1	18	2.8903717578961645	9
ENSG00000138172.10	CALHM2	79	4.3694478524670215	14
ENSG00000138185.19	ENTPD1	15	2.70805020110221	9
ENSG00000138190.16	EXOC6	172	5.147494476813453	17
ENSG00000138193.15	PLCE1	178	5.181783550292085	17
ENSG00000138207.13	RBP4	18	2.8903717578961645	9
ENSG00000138231.12	DBR1	131	4.875197323201151	16
ENSG00000138271.5	GPR87	32	3.4657359027997265	11
ENSG00000138286.14	FAM149B1	190	5.247024072160486	17
ENSG00000138311.16	ZNF365	45	3.8066624897703196	13
ENSG00000138336.8	TET1	30	3.4011973816621555	11
ENSG00000138346.14	DNA2	104	4.6443908991413725	15
ENSG00000138356.13	AOX1	6	1.791759469228055	6
ENSG00000138376.10	BARD1	109	4.6913478822291435	16
ENSG00000138378.18	STAT4	4	1.3862943611198906	4
ENSG00000138379.4	MSTN	4	1.3862943611198906	4
ENSG00000138380.17	CARF	123	4.812184355372417	16
ENSG00000138400.12	MDH1B	57	4.04305126783455	13
ENSG00000138411.12	HECW2	5	1.6094379124341003	5
ENSG00000138439.11	FAM117B	186	5.225746673713202	17
ENSG00000138463.8	DIRC2	174	5.159055299214529	17
ENSG00000138587.5	MNS1	58	4.060443010546419	13
ENSG00000138606.19	SHF	19	2.9444389791664403	10
ENSG00000138613.13	APH1B	174	5.159055299214529	17
ENSG00000138615.5	CILP	38	3.6375861597263857	12
ENSG00000138617.15	PARP16	78	4.356708826689592	14
ENSG00000138621.11	PPCDC	74	4.30406509320417	14
ENSG00000138622.3	HCN4	33	3.4965075614664802	11
ENSG00000138623.10	SEMA7A	35	3.5553480614894135	12
ENSG00000138639.17	ARHGAP24	23	3.1354942159291497	10
ENSG00000138640.14	FAM13A	151	5.017279836814924	17
ENSG00000138646.8	HERC5	37	3.6109179126442243	12
ENSG00000138650.8	PCDH10	25	3.2188758248682006	11
ENSG00000138658.15	ZGRF1	113	4.727387818712341	16
ENSG00000138669.9	PRKG2	7	1.9459101490553132	6
ENSG00000138678.10	GPAT3	39	3.6635616461296463	12
ENSG00000138685.15	FGF2	22	3.091042453358316	10
ENSG00000138686.9	BBS7	107	4.672828834461906	16
ENSG00000138735.15	PDE5A	30	3.4011973816621555	11
ENSG00000138738.10	PRDM5	30	3.4011973816621555	11
ENSG00000138744.14	NAAA	139	4.9344739331306915	16
ENSG00000138755.5	CXCL9	14	2.6390573296152584	9
ENSG00000138769.10	CDKL2	19	2.9444389791664403	10
ENSG00000138778.11	CENPE	107	4.672828834461906	16
ENSG00000138780.14	GSTCD	115	4.74493212836325	16
ENSG00000138785.14	INTS12	140	4.941642422609304	16
ENSG00000138792.9	ENPEP	78	4.356708826689592	14
ENSG00000138794.9	CASP6	88	4.477336814478207	15
ENSG00000138795.9	LEF1	20	2.995732273553991	10
ENSG00000138798.11	EGF	23	3.1354942159291497	10
ENSG00000138823.13	MTTP	4	1.3862943611198906	4
ENSG00000138835.22	RGS3	123	4.812184355372417	16
ENSG00000138944.7	SHISAL1	17	2.833213344056216	9
ENSG00000138964.16	PARVG	153	5.030437921392435	17
ENSG00000139044.11	B4GALNT3	169	5.1298987149230735	17
ENSG00000139055.6	ERP27	46	3.828641396489095	13
ENSG00000139117.13	CPNE8	32	3.4657359027997265	11
ENSG00000139133.6	ALG10	57	4.04305126783455	13
ENSG00000139160.13	ETFBKMT	68	4.219507705176107	14
ENSG00000139173.9	TMEM117	76	4.330733340286331	14
ENSG00000139187.9	KLRG1	13	2.5649493574615367	8
ENSG00000139192.11	TAPBPL	152	5.0238805208462765	17
ENSG00000139200.13	PIANP	5	1.6094379124341003	5
ENSG00000139209.15	SLC38A4	14	2.6390573296152584	9
ENSG00000139211.6	AMIGO2	46	3.828641396489095	13
ENSG00000139219.18	COL2A1	14	2.6390573296152584	9
ENSG00000139239.7	RPL14P1	61	4.110873864173311	14
ENSG00000139269.2	INHBE	7	1.9459101490553132	6
ENSG00000139278.9	GLIPR1	85	4.442651256490317	15
ENSG00000139292.12	LGR5	8	2.0794415416798357	7
ENSG00000139304.13	PTPRQ	8	2.0794415416798357	7
ENSG00000139329.4	LUM	29	3.367295829986474	11
ENSG00000139351.14	SYCP3	7	1.9459101490553132	6
ENSG00000139354.10	GAS2L3	106	4.663439094112067	15
ENSG00000139364.10	TMEM132B	57	4.04305126783455	13
ENSG00000139438.5	FAM222A	40	3.6888794541139363	12
ENSG00000139537.10	CCDC65	8	2.0794415416798357	7
ENSG00000139547.7	RDH16	7	1.9459101490553132	6
ENSG00000139567.12	ACVRL1	16	2.772588722239781	9
ENSG00000139572.3	GPR84	5	1.6094379124341003	5
ENSG00000139597.17	N4BP2L1	48	3.871201010907891	13
ENSG00000139618.14	BRCA2	41	3.713572066704308	12
ENSG00000139626.15	ITGB7	41	3.713572066704308	12
ENSG00000139675.12	HNRNPA1L2	64	4.1588830833596715	14
ENSG00000139679.15	LPAR6	23	3.1354942159291497	10
ENSG00000139714.12	MORN3	7	1.9459101490553132	6
ENSG00000139734.18	DIAPH3	115	4.74493212836325	16
ENSG00000139835.13	GRTP1	118	4.770684624465665	16
ENSG00000139880.19	CDH24	176	5.170483995038151	17
ENSG00000139890.9	REM2	15	2.70805020110221	9
ENSG00000139899.10	CBLN3	30	3.4011973816621555	11
ENSG00000139908.14	TSSK4	7	1.9459101490553132	6
ENSG00000139910.19	NOVA1	25	3.2188758248682006	11
ENSG00000139926.15	FRMD6	106	4.663439094112067	15
ENSG00000139946.9	PELI2	173	5.153291594497779	17
ENSG00000139971.15	ARMH4	19	2.9444389791664403	10
ENSG00000139973.16	SYT16	11	2.3978952727983707	8
ENSG00000139974.15	SLC38A6	175	5.1647859739235145	17
ENSG00000139985.6	ADAM21	5	1.6094379124341003	5
ENSG00000139998.15	RAB15	104	4.6443908991413725	15
ENSG00000140009.18	ESR2	6	1.791759469228055	6
ENSG00000140025.15	EFCAB11	144	4.969813299576001	17
ENSG00000140030.5	GPR65	15	2.70805020110221	9
ENSG00000140057.8	AK7	8	2.0794415416798357	7
ENSG00000140067.6	FAM181A	122	4.804021044733257	16
ENSG00000140090.17	SLC24A4	6	1.791759469228055	6
ENSG00000140092.14	FBLN5	131	4.875197323201151	16
ENSG00000140280.13	LYSMD2	124	4.820281565605037	16
ENSG00000140284.10	SLC27A2	34	3.5263605246161616	12
ENSG00000140297.12	GCNT3	21	3.044522437723423	10
ENSG00000140323.5	DISP2	45	3.8066624897703196	13
ENSG00000140368.12	PSTPIP1	13	2.5649493574615367	8
ENSG00000140379.7	BCL2A1	16	2.772588722239781	9
ENSG00000140386.12	SCAPER	127	4.844187086458591	16
ENSG00000140451.12	PIF1	90	4.499809670330265	15
ENSG00000140463.13	BBS4	93	4.532599493153256	15
ENSG00000140465.13	CYP1A1	5	1.6094379124341003	5
ENSG00000140470.13	ADAMTS17	61	4.110873864173311	14
ENSG00000140479.16	PCSK6	26	3.258096538021482	11
ENSG00000140481.14	CCDC33	27	3.295836866004329	11
ENSG00000140534.13	TICRR	75	4.31748811353631	14
ENSG00000140543.14	DET1	24	3.1780538303479458	10
ENSG00000140557.11	ST8SIA2	17	2.833213344056216	9
ENSG00000140563.14	MCTP2	95	4.553876891600541	15
ENSG00000140598.14	EFL1	149	5.003946305945459	17
ENSG00000140600.16	SH3GL3	22	3.091042453358316	10
ENSG00000140675.12	SLC5A2	125	4.8283137373023015	16
ENSG00000140678.16	ITGAX	76	4.330733340286331	14
ENSG00000140682.18	TGFB1I1	123	4.812184355372417	16
ENSG00000140795.12	MYLK3	7	1.9459101490553132	6
ENSG00000140807.6	NKD1	127	4.844187086458591	16
ENSG00000140830.8	TXNL4B	143	4.962844630259907	17
ENSG00000140832.9	MARVELD3	177	5.176149732573829	17
ENSG00000140835.9	CHST4	16	2.772588722239781	9
ENSG00000140839.11	CLEC18B	29	3.367295829986474	11
ENSG00000140873.15	ADAMTS18	14	2.6390573296152584	9
ENSG00000140876.11	NUDT7	27	3.295836866004329	11
ENSG00000140931.19	CMTM3	150	5.0106352940962555	17
ENSG00000140937.13	CDH11	19	2.9444389791664403	10
ENSG00000140961.12	OSGIN1	39	3.6635616461296463	12
ENSG00000140968.10	IRF8	28	3.332204510175204	11
ENSG00000140987.19	ZSCAN32	143	4.962844630259907	17
ENSG00000141026.5	MED9	121	4.795790545596741	16
ENSG00000141034.9	GID4	102	4.624972813284271	15
ENSG00000141040.14	ZNF287	42	3.7376696182833684	12
ENSG00000141293.15	SKAP1	156	5.049856007249537	17
ENSG00000141294.9	LRRC46	12	2.4849066497880004	8
ENSG00000141337.12	ARSG	85	4.442651256490317	15
ENSG00000141384.12	TAF4B	144	4.969813299576001	17
ENSG00000141391.13	PRELID3A	91	4.51085950651685	15
ENSG00000141404.15	GNAL	25	3.2188758248682006	11
ENSG00000141428.16	C18orf21	105	4.653960350157523	15
ENSG00000141441.15	GAREM1	71	4.2626798770413155	14
ENSG00000141448.8	GATA6	137	4.919980925828125	16
ENSG00000141449.14	GREB1L	7	1.9459101490553132	6
ENSG00000141485.16	SLC13A5	7	1.9459101490553132	6
ENSG00000141497.13	ZMYND15	136	4.912654885736052	16
ENSG00000141499.16	WRAP53	129	4.859812404361672	16
ENSG00000141505.11	ASGR1	4	1.3862943611198906	4
ENSG00000141506.13	PIK3R5	34	3.5263605246161616	12
ENSG00000141519.14	CCDC40	97	4.574710978503383	15
ENSG00000141527.17	CARD14	44	3.784189633918261	12
ENSG00000141540.10	TTYH2	41	3.713572066704308	12
ENSG00000141570.10	CBX8	67	4.204692619390966	14
ENSG00000141576.15	RNF157	15	2.70805020110221	9
ENSG00000141579.6	ZNF750	25	3.2188758248682006	11
ENSG00000141622.13	RNF165	72	4.276666119016055	14
ENSG00000141627.13	DYM	105	4.653960350157523	15
ENSG00000141642.8	ELAC1	35	3.5553480614894135	12
ENSG00000141655.16	TNFRSF11A	29	3.367295829986474	11
ENSG00000141664.9	ZCCHC2	177	5.176149732573829	17
ENSG00000141682.11	PMAIP1	57	4.04305126783455	13
ENSG00000141696.12	P3H4	174	5.159055299214529	17
ENSG00000141750.6	STAC2	85	4.442651256490317	15
ENSG00000141837.19	CACNA1A	15	2.70805020110221	9
ENSG00000141854.9	MISP3	136	4.912654885736052	16
ENSG00000141933.9	TPGS1	45	3.8066624897703196	13
ENSG00000142046.14	TMEM91	39	3.6635616461296463	12
ENSG00000142082.14	SIRT3	169	5.1298987149230735	17
ENSG00000142149.8	HUNK	168	5.123963979403259	17
ENSG00000142178.8	SIK1	46	3.828641396489095	13
ENSG00000142233.11	NTN5	6	1.791759469228055	6
ENSG00000142252.10	GEMIN7	184	5.214935757608986	17
ENSG00000142279.12	WTIP	186	5.225746673713202	17
ENSG00000142319.17	SLC6A3	17	2.833213344056216	9
ENSG00000142347.17	MYO1F	56	4.02535169073515	13
ENSG00000142408.4	CACNG8	4	1.3862943611198906	4
ENSG00000142444.6	TIMM29	113	4.727387818712341	16
ENSG00000142449.12	FBN3	65	4.174387269895637	14
ENSG00000142494.13	SLC47A1	15	2.70805020110221	9
ENSG00000142512.14	SIGLEC10	16	2.772588722239781	9
ENSG00000142530.10	FAM71E1	32	3.4657359027997265	11
ENSG00000142544.6	CTU1	118	4.770684624465665	16
ENSG00000142549.9	IGLON5	10	2.302585092994046	7
ENSG00000142583.17	SLC2A5	95	4.553876891600541	15
ENSG00000142606.15	MMEL1	54	3.9889840465642745	13
ENSG00000142611.16	PRDM16	32	3.4657359027997265	11
ENSG00000142621.19	FHAD1	14	2.6390573296152584	9
ENSG00000142623.10	PADI1	28	3.332204510175204	11
ENSG00000142661.18	MYOM3	23	3.1354942159291497	10
ENSG00000142677.3	IL22RA1	29	3.367295829986474	11
ENSG00000142686.7	C1orf216	174	5.159055299214529	17
ENSG00000142731.10	PLK4	93	4.532599493153256	15
ENSG00000142794.18	NBPF3	111	4.709530201312334	16
ENSG00000142856.16	ITGB3BP	107	4.672828834461906	16
ENSG00000142875.19	PRKACB	21	3.044522437723423	10
ENSG00000142920.16	AZIN2	50	3.912023005428146	13
ENSG00000142959.4	BEST4	23	3.1354942159291497	10
ENSG00000142973.13	CYP4B1	40	3.6888794541139363	12
ENSG00000143001.4	TMEM61	11	2.3978952727983707	8
ENSG00000143028.8	SYPL2	20	2.995732273553991	10
ENSG00000143036.16	SLC44A3	98	4.584967478670572	15
ENSG00000143067.4	ZNF697	73	4.290459441148391	14
ENSG00000143110.11	C1orf162	84	4.430816798843313	15
ENSG00000143119.13	CD53	99	4.59511985013459	15
ENSG00000143127.12	ITGA10	25	3.2188758248682006	11
ENSG00000143147.14	GPR161	181	5.198497031265826	17
ENSG00000143167.11	GPA33	4	1.3862943611198906	4
ENSG00000143171.12	RXRG	6	1.791759469228055	6
ENSG00000143178.12	TBX19	133	4.890349128221754	16
ENSG00000143184.4	XCL1	59	4.07753744390572	13
ENSG00000143195.12	ILDR2	34	3.5263605246161616	12
ENSG00000143199.17	ADCY10	4	1.3862943611198906	4
ENSG00000143226.13	FCGR2A	64	4.1588830833596715	14
ENSG00000143228.12	NUF2	148	4.997212273764115	17
ENSG00000143248.12	RGS5	24	3.1780538303479458	10
ENSG00000143257.11	NR1I3	6	1.791759469228055	6
ENSG00000143303.11	RRNAD1	186	5.225746673713202	17
ENSG00000143333.6	RGS16	78	4.356708826689592	14
ENSG00000143341.11	HMCN1	31	3.4339872044851463	11
ENSG00000143353.11	LYPLAL1	116	4.7535901911063645	16
ENSG00000143365.17	RORC	157	5.056245805348308	17
ENSG00000143369.14	ECM1	36	3.58351893845611	12
ENSG00000143382.14	ADAMTSL4	85	4.442651256490317	15
ENSG00000143387.12	CTSK	28	3.332204510175204	11
ENSG00000143412.9	ANXA9	159	5.0689042022202315	17
ENSG00000143429.10	LSP1P4	30	3.4011973816621555	11
ENSG00000143434.15	SEMA6C	144	4.969813299576001	17
ENSG00000143443.9	C1orf56	92	4.5217885770490405	15
ENSG00000143450.16	OAZ3	11	2.3978952727983707	8
ENSG00000143476.17	DTL	92	4.5217885770490405	15
ENSG00000143479.16	DYRK3	102	4.624972813284271	15
ENSG00000143494.15	VASH2	12	2.4849066497880004	8
ENSG00000143498.17	TAF1A	67	4.204692619390966	14
ENSG00000143499.13	SMYD2	166	5.111987788356544	17
ENSG00000143590.13	EFNA3	59	4.07753744390572	13
ENSG00000143627.19	PKLR	4	1.3862943611198906	4
ENSG00000143632.14	ACTA1	34	3.5263605246161616	12
ENSG00000143633.12	C1orf131	170	5.135798437050262	17
ENSG00000143786.7	CNIH3	19	2.9444389791664403	10
ENSG00000143845.14	ETNK2	144	4.969813299576001	17
ENSG00000143851.15	PTPN7	9	2.1972245773362196	7
ENSG00000143858.11	SYT2	5	1.6094379124341003	5
ENSG00000143867.6	OSR1	35	3.5553480614894135	12
ENSG00000143891.16	GALM	131	4.875197323201151	16
ENSG00000143919.14	CAMKMT	111	4.709530201312334	16
ENSG00000143942.4	CHAC2	39	3.6635616461296463	12
ENSG00000143951.15	WDPCP	133	4.890349128221754	16
ENSG00000143954.12	REG3G	15	2.70805020110221	9
ENSG00000143971.8	ETAA1	162	5.087596335232384	17
ENSG00000143994.13	ABHD1	17	2.833213344056216	9
ENSG00000144031.11	ANKRD53	4	1.3862943611198906	4
ENSG00000144063.3	MALL	182	5.204006687076795	17
ENSG00000144115.16	THNSL2	90	4.499809670330265	15
ENSG00000144134.18	RABL2A	188	5.236441962829949	17
ENSG00000144158.4	AL078621.1	7	1.9459101490553132	6
ENSG00000144199.11	FAHD2B	54	3.9889840465642745	13
ENSG00000144214.9	LYG1	63	4.143134726391533	14
ENSG00000144229.11	THSD7B	14	2.6390573296152584	9
ENSG00000144278.14	GALNT13	137	4.919980925828125	16
ENSG00000144354.13	CDCA7	76	4.330733340286331	14
ENSG00000144362.11	PHOSPHO2	54	3.9889840465642745	13
ENSG00000144366.15	GULP1	63	4.143134726391533	14
ENSG00000144369.12	FAM171B	101	4.61512051684126	15
ENSG00000144395.17	CCDC150	63	4.143134726391533	14
ENSG00000144407.9	PTH2R	4	1.3862943611198906	4
ENSG00000144410.4	CPO	7	1.9459101490553132	6
ENSG00000144451.18	SPAG16	174	5.159055299214529	17
ENSG00000144452.14	ABCA12	15	2.70805020110221	9
ENSG00000144460.12	NYAP2	5	1.6094379124341003	5
ENSG00000144481.16	TRPM8	28	3.332204510175204	11
ENSG00000144485.10	HES6	161	5.081404364984463	17
ENSG00000144504.15	ANKMY1	159	5.0689042022202315	17
ENSG00000144559.10	TAMM41	93	4.532599493153256	15
ENSG00000144596.12	GRIP2	11	2.3978952727983707	8
ENSG00000144642.21	RBMS3	159	5.0689042022202315	17
ENSG00000144648.15	ACKR2	66	4.189654742026425	14
ENSG00000144649.8	FAM198A	11	2.3978952727983707	8
ENSG00000144668.11	ITGA9	25	3.2188758248682006	11
ENSG00000144681.10	STAC	33	3.4965075614664802	11
ENSG00000144712.12	CAND2	18	2.8903717578961645	9
ENSG00000144730.17	IL17RD	156	5.049856007249537	17
ENSG00000144792.9	ZNF660	38	3.6375861597263857	12
ENSG00000144810.15	COL8A1	61	4.110873864173311	14
ENSG00000144821.9	MYH15	5	1.6094379124341003	5
ENSG00000144843.11	ADPRH	59	4.07753744390572	13
ENSG00000144847.12	IGSF11	46	3.828641396489095	13
ENSG00000144857.14	BOC	89	4.48863636973214	15
ENSG00000144868.13	TMEM108	41	3.713572066704308	12
ENSG00000144893.12	MED12L	161	5.081404364984463	17
ENSG00000144908.13	ALDH1L1	54	3.9889840465642745	13
ENSG00000145002.12	FAM86B2	9	2.1972245773362196	7
ENSG00000145014.17	TMEM44	116	4.7535901911063645	16
ENSG00000145020.15	AMT	12	2.4849066497880004	8
ENSG00000145088.8	EAF2	44	3.784189633918261	12
ENSG00000145103.13	ILDR1	117	4.762173934797756	16
ENSG00000145147.19	SLIT2	66	4.189654742026425	14
ENSG00000145198.14	VWA5B2	12	2.4849066497880004	8
ENSG00000145214.13	DGKQ	147	4.990432586778736	17
ENSG00000145217.13	SLC26A1	13	2.5649493574615367	8
ENSG00000145241.10	CENPC	154	5.0369526024136295	17
ENSG00000145246.13	ATP10D	190	5.247024072160486	17
ENSG00000145287.10	PLAC8	5	1.6094379124341003	5
ENSG00000145331.13	TRMT10A	109	4.6913478822291435	16
ENSG00000145335.15	SNCA	52	3.9512437185814275	13
ENSG00000145349.16	CAMK2D	135	4.90527477843843	16
ENSG00000145358.6	DDIT4L	24	3.1780538303479458	10
ENSG00000145362.17	ANK2	48	3.871201010907891	13
ENSG00000145365.10	TIFA	71	4.2626798770413155	14
ENSG00000145375.7	SPATA5	60	4.0943445622221	14
ENSG00000145386.9	CCNA2	127	4.844187086458591	16
ENSG00000145414.8	NAF1	156	5.049856007249537	17
ENSG00000145416.13	MARCH1	76	4.330733340286331	14
ENSG00000145428.14	RNF175	26	3.258096538021482	11
ENSG00000145439.11	CBR4	165	5.10594547390058	17
ENSG00000145491.11	ROPN1L	4	1.3862943611198906	4
ENSG00000145506.13	NKD2	100	4.605170185988092	15
ENSG00000145526.11	CDH18	17	2.833213344056216	9
ENSG00000145536.15	ADAMTS16	84	4.430816798843313	15
ENSG00000145569.5	OTULINL	142	4.955827057601261	16
ENSG00000145604.15	SKP2	143	4.962844630259907	17
ENSG00000145649.7	GZMA	4	1.3862943611198906	4
ENSG00000145687.16	SSBP2	157	5.056245805348308	17
ENSG00000145703.15	IQGAP2	51	3.9318256327243257	13
ENSG00000145723.16	GIN1	70	4.248495242049359	14
ENSG00000145736.14	GTF2H2	61	4.110873864173311	14
ENSG00000145779.7	TNFAIP8	44	3.784189633918261	12
ENSG00000145781.8	COMMD10	90	4.499809670330265	15
ENSG00000145794.16	MEGF10	4	1.3862943611198906	4
ENSG00000145824.12	CXCL14	4	1.3862943611198906	4
ENSG00000145861.7	C1QTNF2	7	1.9459101490553132	6
ENSG00000145911.5	N4BP3	174	5.159055299214529	17
ENSG00000145920.14	CPLX2	11	2.3978952727983707	8
ENSG00000145945.6	FAM50B	150	5.0106352940962555	17
ENSG00000145949.10	MYLK4	42	3.7376696182833684	12
ENSG00000145982.12	FARS2	128	4.852030263919617	16
ENSG00000146001.5	PCDHB18P	8	2.0794415416798357	7
ENSG00000146006.7	LRRTM2	7	1.9459101490553132	6
ENSG00000146049.1	KAAG1	39	3.6635616461296463	12
ENSG00000146054.17	TRIM7	20	2.995732273553991	10
ENSG00000146070.16	PLA2G7	50	3.912023005428146	13
ENSG00000146090.15	RASGEF1C	14	2.6390573296152584	9
ENSG00000146094.14	DOK3	45	3.8066624897703196	13
ENSG00000146122.16	DAAM2	31	3.4339872044851463	11
ENSG00000146143.17	PRIM2	126	4.836281906951478	16
ENSG00000146166.16	LGSN	19	2.9444389791664403	10
ENSG00000146192.14	FGD2	67	4.204692619390966	14
ENSG00000146197.8	SCUBE3	17	2.833213344056216	9
ENSG00000146205.13	ANO7	31	3.4339872044851463	11
ENSG00000146215.13	CRIP3	4	1.3862943611198906	4
ENSG00000146216.12	TTBK1	9	2.1972245773362196	7
ENSG00000146232.16	NFKBIE	63	4.143134726391533	14
ENSG00000146233.7	CYP39A1	80	4.382026634673881	15
ENSG00000146243.13	IRAK1BP1	69	4.23410650459726	14
ENSG00000146263.11	MMS22L	159	5.0689042022202315	17
ENSG00000146267.11	FAXC	15	2.70805020110221	9
ENSG00000146350.13	TBC1D32	119	4.77912349311153	16
ENSG00000146374.13	RSPO3	5	1.6094379124341003	5
ENSG00000146410.11	MTFR2	54	3.9889840465642745	13
ENSG00000146411.5	SLC2A12	163	5.093750200806762	17
ENSG00000146426.18	TIAM2	79	4.3694478524670215	14
ENSG00000146477.5	SLC22A3	10	2.302585092994046	7
ENSG00000146521.9	LINC01558	31	3.4339872044851463	11
ENSG00000146530.13	VWDE	39	3.6635616461296463	12
ENSG00000146556.14	WASH2P	166	5.111987788356544	17
ENSG00000146574.15	CCZ1B	46	3.828641396489095	13
ENSG00000146576.12	C7orf26	166	5.111987788356544	17
ENSG00000146592.16	CREB5	77	4.343805421853684	14
ENSG00000146677.7	AC004453.1	9	2.1972245773362196	7
ENSG00000146678.9	IGFBP1	7	1.9459101490553132	6
ENSG00000146700.8	SSC4D	82	4.406719247264253	15
ENSG00000146733.13	PSPH	77	4.343805421853684	14
ENSG00000146757.13	ZNF92	120	4.787491742782046	16
ENSG00000146776.14	ATXN7L1	64	4.1588830833596715	14
ENSG00000146856.14	AGBL3	14	2.6390573296152584	9
ENSG00000146858.7	ZC3HAV1L	190	5.247024072160486	17
ENSG00000146859.6	TMEM140	48	3.871201010907891	13
ENSG00000146938.15	NLGN4X	13	2.5649493574615367	8
ENSG00000146950.12	SHROOM2	71	4.2626798770413155	14
ENSG00000146955.10	RAB19	37	3.6109179126442243	12
ENSG00000147003.6	CLTRN	6	1.791759469228055	6
ENSG00000147036.11	LANCL3	11	2.3978952727983707	8
ENSG00000147041.11	SYTL5	9	2.1972245773362196	7
ENSG00000147059.8	SPIN2A	6	1.791759469228055	6
ENSG00000147082.17	CCNB3	18	2.8903717578961645	9
ENSG00000147099.20	HDAC8	103	4.634728988229636	15
ENSG00000147100.10	SLC16A2	34	3.5263605246161616	12
ENSG00000147117.7	ZNF157	9	2.1972245773362196	7
ENSG00000147118.11	ZNF182	121	4.795790545596741	16
ENSG00000147119.3	CHST7	12	2.4849066497880004	8
ENSG00000147121.15	KRBOX4	146	4.983606621708336	17
ENSG00000147124.12	ZNF41	129	4.859812404361672	16
ENSG00000147166.10	ITGB1BP2	5	1.6094379124341003	5
ENSG00000147174.11	GCNA	32	3.4657359027997265	11
ENSG00000147180.16	ZNF711	4	1.3862943611198906	4
ENSG00000147202.17	DIAPH2	95	4.553876891600541	15
ENSG00000147246.9	HTR2C	6	1.791759469228055	6
ENSG00000147255.18	IGSF1	86	4.454347296253507	15
ENSG00000147257.13	GPC3	21	3.044522437723423	10
ENSG00000147316.12	MCPH1	167	5.117993812416755	17
ENSG00000147381.11	MAGEA4	39	3.6635616461296463	12
ENSG00000147408.14	CSGALNACT1	20	2.995732273553991	10
ENSG00000147421.17	HMBOX1	132	4.882801922586371	16
ENSG00000147437.9	GNRH1	26	3.258096538021482	11
ENSG00000147439.12	BIN3	183	5.209486152841421	17
ENSG00000147443.12	DOK2	45	3.8066624897703196	13
ENSG00000147573.16	TRIM55	18	2.8903717578961645	9
ENSG00000147576.16	ADHFE1	84	4.430816798843313	15
ENSG00000147586.9	MRPS28	136	4.912654885736052	16
ENSG00000147606.8	SLC26A7	24	3.1780538303479458	10
ENSG00000147614.3	ATP6V0D2	15	2.70805020110221	9
ENSG00000147642.16	SYBU	97	4.574710978503383	15
ENSG00000147697.8	GSDMC	65	4.174387269895637	14
ENSG00000147724.11	FAM135B	5	1.6094379124341003	5
ENSG00000147894.15	C9orf72	166	5.111987788356544	17
ENSG00000147912.12	FBXO10	83	4.418840607796598	15
ENSG00000148019.13	CEP78	177	5.176149732573829	17
ENSG00000148053.15	NTRK2	8	2.0794415416798357	7
ENSG00000148057.15	IDNK	11	2.3978952727983707	8
ENSG00000148082.9	SHC3	6	1.791759469228055	6
ENSG00000148158.16	SNX30	177	5.176149732573829	17
ENSG00000148200.16	NR6A1	169	5.1298987149230735	17
ENSG00000148219.16	ASTN2	20	2.995732273553991	10
ENSG00000148225.15	WDR31	26	3.258096538021482	11
ENSG00000148288.12	GBGT1	43	3.7612001156935624	12
ENSG00000148357.16	HMCN2	77	4.343805421853684	14
ENSG00000148408.12	CACNA1B	188	5.236441962829949	17
ENSG00000148450.12	MSRB2	178	5.181783550292085	17
ENSG00000148459.15	PDSS1	69	4.23410650459726	14
ENSG00000148483.8	TMEM236	8	2.0794415416798357	7
ENSG00000148516.21	ZEB1	5	1.6094379124341003	5
ENSG00000148600.14	CDHR1	189	5.241747015059643	17
ENSG00000148655.14	LRMDA	128	4.852030263919617	16
ENSG00000148677.6	ANKRD1	27	3.295836866004329	11
ENSG00000148680.15	HTR7	5	1.6094379124341003	5
ENSG00000148734.7	NPFFR1	36	3.58351893845611	12
ENSG00000148795.6	CYP17A1	6	1.791759469228055	6
ENSG00000148798.10	INA	10	2.302585092994046	7
ENSG00000148803.11	FUOM	190	5.247024072160486	17
ENSG00000148814.17	LRRC27	118	4.770684624465665	16
