Ensembl Gene Record	Common Gene Name	Read Count	Log Count	Dist
ENSG00000111077.17	TNS2	180	5.19295685089021	16
ENSG00000111145.7	ELK3	238	5.472270673671475	17
ENSG00000111181.12	SLC6A12	94	4.543294782270004	14
ENSG00000111196.9	MAGOHB	186	5.225746673713202	16
ENSG00000111199.10	TRPV4	68	4.219507705176107	13
ENSG00000111215.12	PRR4	5	1.6094379124341003	5
ENSG00000111252.10	SH2B3	203	5.313205979041787	17
ENSG00000111254.7	AKAP3	216	5.375278407684165	17
ENSG00000111261.13	MANSC1	186	5.225746673713202	16
ENSG00000111291.8	GPRC5D	4	1.3862943611198906	4
ENSG00000111325.16	OGFOD2	81	4.394449154672439	14
ENSG00000111335.12	OAS2	83	4.418840607796598	14
ENSG00000111341.9	MGP	9	2.1972245773362196	7
ENSG00000111344.11	RASAL1	256	5.545177444479562	17
ENSG00000111432.4	FZD10	70	4.248495242049359	13
ENSG00000111450.13	STX2	196	5.278114659230517	17
ENSG00000111490.13	TBC1D30	37	3.6109179126442243	11
ENSG00000111644.7	ACRBP	17	2.833213344056216	9
ENSG00000111664.10	GNB3	8	2.0794415416798357	6
ENSG00000111671.9	SPSB2	170	5.135798437050262	16
ENSG00000111700.12	SLCO1B3	151	5.017279836814924	16
ENSG00000111729.14	CLEC4A	8	2.0794415416798357	6
ENSG00000111752.10	PHC1	253	5.53338948872752	17
ENSG00000111788.10	AC009533.1	238	5.472270673671475	17
ENSG00000111801.15	BTN3A3	111	4.709530201312334	15
ENSG00000111802.13	TDP2	238	5.472270673671475	17
ENSG00000111817.17	DSE	90	4.499809670330265	14
ENSG00000111834.12	RSPH4A	12	2.4849066497880004	8
ENSG00000111837.11	MAK	17	2.833213344056216	9
ENSG00000111846.17	GCNT2	153	5.030437921392435	16
ENSG00000111850.10	SMIM8	57	4.04305126783455	13
ENSG00000111860.13	CEP85L	98	4.584967478670572	14
ENSG00000111863.12	ADTRP	7	1.9459101490553132	6
ENSG00000111875.7	ASF1A	240	5.480638923341991	17
ENSG00000111877.17	MCM9	102	4.624972813284271	14
ENSG00000111879.19	FAM184A	4	1.3862943611198906	4
ENSG00000111880.15	RNGTT	235	5.459585514144159	17
ENSG00000111885.6	MAN1A1	116	4.7535901911063645	15
ENSG00000111886.10	GABRR2	8	2.0794415416798357	6
ENSG00000111906.17	HDDC2	234	5.455321115357702	17
ENSG00000111913.18	RIPOR2	7	1.9459101490553132	6
ENSG00000111962.7	UST	140	4.941642422609304	15
ENSG00000111981.4	ULBP1	8	2.0794415416798357	6
ENSG00000112031.15	MTRF1L	180	5.19295685089021	16
ENSG00000112033.13	PPARD	242	5.488937726156687	17
ENSG00000112039.4	FANCE	75	4.31748811353631	13
ENSG00000112130.16	RNF8	222	5.402677381872279	17
ENSG00000112149.9	CD83	204	5.318119993844216	17
ENSG00000112167.9	SAYSD1	80	4.382026634673881	14
ENSG00000112182.14	BACH2	17	2.833213344056216	9
ENSG00000112183.14	RBM24	11	2.3978952727983707	7
ENSG00000112218.8	GPR63	39	3.6635616461296463	11
ENSG00000112234.8	FBXL4	159	5.0689042022202315	16
ENSG00000112276.13	BVES	42	3.7376696182833684	12
ENSG00000112290.12	WASF1	257	5.54907608489522	17
ENSG00000112297.14	CRYBG1	234	5.455321115357702	17
ENSG00000112299.7	VNN1	16	2.772588722239781	8
ENSG00000112303.13	VNN2	10	2.302585092994046	7
ENSG00000112304.10	ACOT13	168	5.123963979403259	16
ENSG00000112309.10	B3GAT2	32	3.4657359027997265	11
ENSG00000112319.18	EYA4	36	3.58351893845611	11
ENSG00000112320.11	SOBP	32	3.4657359027997265	11
ENSG00000112357.12	PEX7	48	3.871201010907891	12
ENSG00000112365.4	ZBTB24	235	5.459585514144159	17
ENSG00000112367.10	FIG4	187	5.231108616854587	16
ENSG00000112394.16	SLC16A10	10	2.302585092994046	7
ENSG00000112406.4	HECA	239	5.476463551931511	17
ENSG00000112414.14	ADGRG6	58	4.060443010546419	13
ENSG00000112425.14	EPM2A	25	3.2188758248682006	10
ENSG00000112539.14	C6orf118	9	2.1972245773362196	7
ENSG00000112559.13	MDFI	5	1.6094379124341003	5
ENSG00000112561.17	TFEB	41	3.713572066704308	11
ENSG00000112562.18	SMOC2	77	4.343805421853684	14
ENSG00000112578.9	BYSL	249	5.517452896464707	17
ENSG00000112592.13	TBP	195	5.272999558563747	17
ENSG00000112599.8	GUCA1B	12	2.4849066497880004	8
ENSG00000112624.12	BICRAL	136	4.912654885736052	15
ENSG00000112761.20	WISP3	29	3.367295829986474	10
ENSG00000112763.16	BTN2A1	253	5.53338948872752	17
ENSG00000112769.18	LAMA4	26	3.258096538021482	10
ENSG00000112773.15	TENT5A	225	5.41610040220442	17
ENSG00000112799.8	LY86	18	2.8903717578961645	9
ENSG00000112812.15	PRSS16	105	4.653960350157523	15
ENSG00000112837.16	TBX18	51	3.9318256327243257	12
ENSG00000112852.6	PCDHB2	182	5.204006687076795	16
ENSG00000112981.4	NME5	70	4.248495242049359	13
ENSG00000113070.7	HBEGF	75	4.31748811353631	13
ENSG00000113073.14	SLC4A9	4	1.3862943611198906	4
ENSG00000113083.13	LOX	43	3.7612001156935624	12
ENSG00000113205.5	PCDHB3	5	1.6094379124341003	5
ENSG00000113209.8	PCDHB5	4	1.3862943611198906	4
ENSG00000113231.13	PDE8B	4	1.3862943611198906	4
ENSG00000113248.5	PCDHB15	4	1.3862943611198906	4
ENSG00000113272.13	THG1L	147	4.990432586778736	16
ENSG00000113273.16	ARSB	158	5.062595033026967	16
ENSG00000113296.14	THBS4	113	4.727387818712341	15
ENSG00000113356.11	POLR3G	91	4.51085950651685	14
ENSG00000113361.12	CDH6	212	5.356586274672012	17
ENSG00000113391.18	FAM172A	202	5.308267697401205	17
ENSG00000113396.12	SLC27A6	213	5.3612921657094255	17
ENSG00000113448.18	PDE4D	11	2.3978952727983707	7
ENSG00000113494.16	PRLR	54	3.9889840465642745	12
ENSG00000113522.13	RAD50	86	4.454347296253507	14
ENSG00000113532.12	ST8SIA4	42	3.7376696182833684	12
ENSG00000113555.5	PCDH12	7	1.9459101490553132	6
ENSG00000113595.14	TRIM23	236	5.4638318050256105	17
ENSG00000113638.13	TTC33	199	5.293304824724492	17
ENSG00000113734.17	BNIP1	194	5.267858159063328	17
ENSG00000113749.7	HRH2	15	2.70805020110221	8
ENSG00000113763.11	UNC5A	217	5.37989735354046	17
ENSG00000113790.10	EHHADH	177	5.176149732573829	16
ENSG00000113805.8	CNTN3	211	5.351858133476067	17
ENSG00000113905.4	HRG	7	1.9459101490553132	6
ENSG00000113924.11	HGD	23	3.1354942159291497	10
ENSG00000113966.9	ARL6	100	4.605170185988092	14
ENSG00000113971.19	NPHP3	152	5.0238805208462765	16
ENSG00000114013.15	CD86	28	3.332204510175204	10
ENSG00000114115.9	RBP1	156	5.049856007249537	16
ENSG00000114204.14	SERPINI2	16	2.772588722239781	8
ENSG00000114251.14	WNT5A	161	5.081404364984463	16
ENSG00000114268.11	PFKFB4	107	4.672828834461906	15
ENSG00000114279.13	FGF12	77	4.343805421853684	14
ENSG00000114302.15	PRKAR2A	21	3.044522437723423	9
ENSG00000114378.16	HYAL1	68	4.219507705176107	13
ENSG00000114395.10	CYB561D2	133	4.890349128221754	15
ENSG00000114450.9	GNB4	55	4.007333185232471	12
ENSG00000114455.13	HHLA2	10	2.302585092994046	7
ENSG00000114473.13	IQCG	236	5.4638318050256105	17
ENSG00000114529.12	C3orf52	62	4.127134385045092	13
ENSG00000114547.9	ROPN1B	4	1.3862943611198906	4
ENSG00000114626.17	ABTB1	229	5.43372200355424	17
ENSG00000114670.13	NEK11	121	4.795790545596741	15
ENSG00000114698.14	PLSCR4	52	3.9512437185814275	12
ENSG00000114737.15	CISH	70	4.248495242049359	13
ENSG00000114757.18	PEX5L	7	1.9459101490553132	6
ENSG00000114771.13	AADAC	59	4.07753744390572	13
ENSG00000114786.16	ABHD14A-ACY1	16	2.772588722239781	8
ENSG00000114790.12	ARHGEF26	36	3.58351893845611	11
ENSG00000114805.17	PLCH1	81	4.394449154672439	14
ENSG00000114812.12	VIPR1	56	4.02535169073515	12
ENSG00000114859.15	CLCN2	218	5.384495062789089	17
ENSG00000114861.20	FOXP1	224	5.4116460518550396	17
ENSG00000114948.12	ADAM23	12	2.4849066497880004	8
ENSG00000114978.17	MOB1A	244	5.497168225293202	17
ENSG00000115008.5	IL1A	13	2.5649493574615367	8
ENSG00000115041.12	KCNIP3	17	2.833213344056216	9
ENSG00000115085.13	ZAP70	12	2.4849066497880004	8
ENSG00000115129.13	TP53I3	233	5.4510384535657	17
ENSG00000115137.11	DNAJC27	156	5.049856007249537	16
ENSG00000115165.9	CYTIP	6	1.791759469228055	5
ENSG00000115170.13	ACVR1	186	5.225746673713202	16
ENSG00000115221.11	ITGB6	44	3.784189633918261	12
ENSG00000115226.9	FNDC4	13	2.5649493574615367	8
ENSG00000115232.13	ITGA4	23	3.1354942159291497	10
ENSG00000115239.21	ASB3	52	3.9512437185814275	12
ENSG00000115252.18	PDE1A	19	2.9444389791664403	9
ENSG00000115255.10	REEP6	7	1.9459101490553132	6
ENSG00000115257.15	PCSK4	39	3.6635616461296463	11
ENSG00000115267.6	IFIH1	252	5.529429087511423	17
ENSG00000115274.14	INO80B	103	4.634728988229636	14
ENSG00000115290.9	GRB14	27	3.295836866004329	10
ENSG00000115295.19	CLIP4	240	5.480638923341991	17
ENSG00000115318.11	LOXL3	113	4.727387818712341	15
ENSG00000115325.13	DOK1	172	5.147494476813453	16
ENSG00000115350.11	POLE4	219	5.389071729816501	17
ENSG00000115353.10	TACR1	4	1.3862943611198906	4
ENSG00000115363.13	EVA1A	254	5.537334267018537	17
ENSG00000115380.19	EFEMP1	25	3.2188758248682006	10
ENSG00000115414.18	FN1	175	5.1647859739235145	16
ENSG00000115423.18	DNAH6	82	4.406719247264253	14
ENSG00000115459.17	ELMOD3	229	5.43372200355424	17
ENSG00000115461.4	IGFBP5	54	3.9889840465642745	12
ENSG00000115468.11	EFHD1	7	1.9459101490553132	6
ENSG00000115507.9	OTX1	54	3.9889840465642745	12
ENSG00000115525.17	ST3GAL5	65	4.174387269895637	13
ENSG00000115526.10	CHST10	202	5.308267697401205	17
ENSG00000115556.13	PLCD4	94	4.543294782270004	14
ENSG00000115590.13	IL1R2	16	2.772588722239781	8
ENSG00000115598.9	IL1RL2	11	2.3978952727983707	7
ENSG00000115602.16	IL1RL1	20	2.995732273553991	9
ENSG00000115604.10	IL18R1	36	3.58351893845611	11
ENSG00000115648.13	MLPH	254	5.537334267018537	17
ENSG00000115657.13	ABCB6	94	4.543294782270004	14
ENSG00000115705.21	TPO	62	4.127134385045092	13
ENSG00000115738.9	ID2	134	4.897839799950911	15
ENSG00000115828.16	QPCT	6	1.791759469228055	5
ENSG00000115841.19	RMDN2	36	3.58351893845611	11
ENSG00000115896.15	PLCL1	6	1.791759469228055	5
ENSG00000115919.14	KYNU	37	3.6109179126442243	11
ENSG00000115935.17	WIPF1	59	4.07753744390572	13
ENSG00000115956.9	PLEK	104	4.6443908991413725	14
ENSG00000115998.7	C2orf42	152	5.0238805208462765	16
ENSG00000116014.9	KISS1R	4	1.3862943611198906	4
ENSG00000116017.10	ARID3A	50	3.912023005428146	12
ENSG00000116035.3	VAX2	28	3.332204510175204	10
ENSG00000116039.12	ATP6V1B1	53	3.970291913552122	12
ENSG00000116117.17	PARD3B	141	4.948759890378168	15
ENSG00000116141.15	MARK1	47	3.8501476017100584	12
ENSG00000116157.5	GPX7	98	4.584967478670572	14
ENSG00000116183.10	PAPPA2	4	1.3862943611198906	4
ENSG00000116194.12	ANGPTL1	15	2.70805020110221	8
ENSG00000116254.17	CHD5	4	1.3862943611198906	4
ENSG00000116299.16	KIAA1324	6	1.791759469228055	5
ENSG00000116396.14	KCNC4	211	5.351858133476067	17
ENSG00000116525.13	TRIM62	137	4.919980925828125	15
ENSG00000116544.11	DLGAP3	74	4.30406509320417	13
ENSG00000116652.6	DLEU2L	13	2.5649493574615367	8
ENSG00000116661.10	FBXO2	39	3.6635616461296463	11
ENSG00000116667.13	C1orf21	140	4.941642422609304	15
ENSG00000116668.12	SWT1	92	4.5217885770490405	14
ENSG00000116675.15	DNAJC6	123	4.812184355372417	15
ENSG00000116678.19	LEPR	81	4.394449154672439	14
ENSG00000116690.12	PRG4	7	1.9459101490553132	6
ENSG00000116701.14	NCF2	196	5.278114659230517	17
ENSG00000116711.9	PLA2G4A	211	5.351858133476067	17
ENSG00000116741.7	RGS2	20	2.995732273553991	9
ENSG00000116761.11	CTH	112	4.718498871295094	15
ENSG00000116771.5	AGMAT	36	3.58351893845611	11
ENSG00000116774.11	OLFML3	5	1.6094379124341003	5
ENSG00000116793.15	PHTF1	220	5.393627546352362	17
ENSG00000116815.15	CD58	102	4.624972813284271	14
ENSG00000116819.7	TFAP2E	48	3.871201010907891	12
ENSG00000116833.13	NR5A2	28	3.332204510175204	10
ENSG00000116852.14	KIF21B	262	5.568344503761097	17
ENSG00000116885.18	OSCP1	94	4.543294782270004	14
ENSG00000116962.14	NID1	6	1.791759469228055	5
ENSG00000116990.10	MYCL	170	5.135798437050262	16
ENSG00000116991.10	SIPA1L2	178	5.181783550292085	16
ENSG00000117009.11	KMO	11	2.3978952727983707	7
ENSG00000117010.16	ZNF684	128	4.852030263919617	15
ENSG00000117013.15	KCNQ4	58	4.060443010546419	13
ENSG00000117016.9	RIMS3	93	4.532599493153256	14
ENSG00000117020.16	AKT3	8	2.0794415416798357	6
ENSG00000117069.14	ST6GALNAC5	73	4.290459441148391	13
ENSG00000117091.9	CD48	24	3.1780538303479458	10
ENSG00000117115.12	PADI2	99	4.59511985013459	14
ENSG00000117122.13	MFAP2	18	2.8903717578961645	9
ENSG00000117148.7	ACTL8	6	1.791759469228055	5
ENSG00000117151.12	CTBS	185	5.220355825078324	16
ENSG00000117152.13	RGS4	21	3.044522437723423	9
ENSG00000117215.14	PLA2G2D	9	2.1972245773362196	7
ENSG00000117228.9	GBP1	108	4.68213122712422	15
ENSG00000117242.7	PINK1-AS	240	5.480638923341991	17
ENSG00000117245.12	KIF17	16	2.772588722239781	8
ENSG00000117262.18	GPR89A	133	4.890349128221754	15
ENSG00000117318.8	ID3	16	2.772588722239781	8
ENSG00000117322.17	CR2	179	5.187385805840755	16
ENSG00000117407.16	ARTN	79	4.3694478524670215	14
ENSG00000117425.13	PTCH2	10	2.302585092994046	7
ENSG00000117479.13	SLC19A2	228	5.429345628954441	17
ENSG00000117480.15	FAAH	120	4.787491742782046	15
ENSG00000117507.6	FMO6P	9	2.1972245773362196	7
ENSG00000117586.10	TNFSF4	4	1.3862943611198906	4
ENSG00000117594.9	HSD11B1	11	2.3978952727983707	7
ENSG00000117643.14	MAN1C1	19	2.9444389791664403	9
ENSG00000117834.12	SLC5A9	4	1.3862943611198906	4
ENSG00000117877.10	CD3EAP	261	5.564520407322694	17
ENSG00000118094.11	TREH	18	2.8903717578961645	9
ENSG00000118096.7	IFT46	43	3.7612001156935624	12
ENSG00000118156.12	ZNF541	4	1.3862943611198906	4
ENSG00000118162.13	KPTN	35	3.5553480614894135	11
ENSG00000118194.18	TNNT2	49	3.8918202981106265	12
ENSG00000118197.13	DDX59	225	5.41610040220442	17
ENSG00000118242.15	MREG	243	5.493061443340548	17
ENSG00000118263.14	KLF7	247	5.5093883366279774	17
ENSG00000118276.11	B4GALT6	33	3.4965075614664802	11
ENSG00000118292.8	C1orf54	29	3.367295829986474	10
ENSG00000118298.11	CA14	10	2.302585092994046	7
ENSG00000118307.18	CASC1	50	3.912023005428146	12
ENSG00000118308.15	LRMP	11	2.3978952727983707	7
ENSG00000118402.5	ELOVL4	20	2.995732273553991	9
ENSG00000118407.14	FILIP1	48	3.871201010907891	12
ENSG00000118420.16	UBE3D	25	3.2188758248682006	10
ENSG00000118473.21	SGIP1	16	2.772588722239781	8
ENSG00000118495.19	PLAGL1	8	2.0794415416798357	6
ENSG00000118496.4	FBXO30	234	5.455321115357702	17
ENSG00000118507.16	AKAP7	23	3.1354942159291497	10
ENSG00000118513.18	MYB	32	3.4657359027997265	11
ENSG00000118514.13	ALDH8A1	31	3.4339872044851463	11
ENSG00000118518.15	RNF146	237	5.4680601411351315	17
ENSG00000118523.5	CTGF	22	3.091042453358316	9
ENSG00000118557.15	PMFBP1	29	3.367295829986474	10
ENSG00000118596.11	SLC16A7	6	1.791759469228055	5
ENSG00000118655.5	DCLRE1B	252	5.529429087511423	17
ENSG00000118690.12	ARMC2	20	2.995732273553991	9
ENSG00000118762.7	PKD2	174	5.159055299214529	16
ENSG00000118777.11	ABCG2	8	2.0794415416798357	6
ENSG00000118804.8	STBD1	13	2.5649493574615367	8
ENSG00000118849.9	RARRES1	38	3.6375861597263857	11
ENSG00000118894.14	EEF2KMT	105	4.653960350157523	15
ENSG00000118922.17	KLF12	260	5.560681631015528	17
ENSG00000118939.17	UCHL3	206	5.327876168789581	17
ENSG00000118971.7	CCND2	4	1.3862943611198906	4
ENSG00000118985.15	ELL2	203	5.313205979041787	17
ENSG00000118997.13	DNAH7	40	3.6888794541139363	11
ENSG00000119004.15	CYP20A1	201	5.303304908059076	17
ENSG00000119125.16	GDA	96	4.564348191467836	14
ENSG00000119138.4	KLF9	191	5.25227342804663	16
ENSG00000119227.7	PIGZ	37	3.6109179126442243	11
ENSG00000119242.8	CCDC92	224	5.4116460518550396	17
ENSG00000119508.17	NR4A3	27	3.295836866004329	10
ENSG00000119509.12	INVS	185	5.220355825078324	16
ENSG00000119535.17	CSF3R	15	2.70805020110221	8
ENSG00000119547.5	ONECUT2	124	4.820281565605037	15
ENSG00000119559.15	C19orf25	243	5.493061443340548	17
ENSG00000119574.12	ZBTB45	96	4.564348191467836	14
ENSG00000119630.13	PGF	95	4.553876891600541	14
ENSG00000119632.3	IFI27L2	238	5.472270673671475	17
ENSG00000119636.15	BBOF1	52	3.9512437185814275	12
ENSG00000119640.8	ACYP1	234	5.455321115357702	17
ENSG00000119673.14	ACOT2	141	4.948759890378168	15
ENSG00000119681.11	LTBP2	123	4.812184355372417	15
ENSG00000119686.9	FLVCR2	38	3.6375861597263857	11
ENSG00000119698.11	PPP4R4	17	2.833213344056216	9
ENSG00000119699.7	TGFB3	38	3.6375861597263857	11
ENSG00000119703.13	ZC2HC1C	87	4.465908118654584	14
ENSG00000119714.10	GPR68	7	1.9459101490553132	6
ENSG00000119715.15	ESRRB	8	2.0794415416798357	6
ENSG00000119725.18	ZNF410	85	4.442651256490317	14
ENSG00000119737.5	GPR75	15	2.70805020110221	8
ENSG00000119771.14	KLHL29	101	4.61512051684126	14
ENSG00000119782.13	FKBP1B	42	3.7376696182833684	12
ENSG00000119865.8	CNRIP1	6	1.791759469228055	5
ENSG00000119866.21	BCL11A	40	3.6888794541139363	11
ENSG00000119900.8	OGFRL1	252	5.529429087511423	17
ENSG00000119915.4	ELOVL3	5	1.6094379124341003	5
ENSG00000119917.13	IFIT3	174	5.159055299214529	16
ENSG00000119922.9	IFIT2	94	4.543294782270004	14
ENSG00000119929.12	CUTC	144	4.969813299576001	16
ENSG00000119943.12	PYROXD2	54	3.9889840465642745	12
ENSG00000119946.10	CNNM1	31	3.4339872044851463	11
ENSG00000119965.12	C10orf88	80	4.382026634673881	14
ENSG00000119986.6	AVPI1	47	3.8501476017100584	12
ENSG00000120049.19	KCNIP2	29	3.367295829986474	10
ENSG00000120055.7	C10orf95	22	3.091042453358316	9
ENSG00000120057.4	SFRP5	6	1.791759469228055	5
ENSG00000120068.6	HOXB8	16	2.772588722239781	8
ENSG00000120075.5	HOXB5	45	3.8066624897703196	12
ENSG00000120093.11	HOXB3	222	5.402677381872279	17
ENSG00000120156.20	TEK	20	2.995732273553991	9
ENSG00000120217.13	CD274	25	3.2188758248682006	10
ENSG00000120256.10	LRP11	37	3.6109179126442243	11
ENSG00000120262.9	CCDC170	32	3.4657359027997265	11
ENSG00000120324.8	PCDHB10	7	1.9459101490553132	6
ENSG00000120327.6	PCDHB14	19	2.9444389791664403	9
ENSG00000120328.6	PCDHB12	17	2.833213344056216	9
ENSG00000120370.12	GORAB	212	5.356586274672012	17
ENSG00000120440.14	TTLL2	10	2.302585092994046	7
ENSG00000120457.11	KCNJ5	210	5.3471075307174685	17
ENSG00000120458.11	MSANTD2	43	3.7612001156935624	12
ENSG00000120471.15	TP53AIP1	4	1.3862943611198906	4
ENSG00000120519.14	SLC10A7	76	4.330733340286331	13
ENSG00000120594.16	PLXDC2	220	5.393627546352362	17
ENSG00000120616.15	EPC1	258	5.552959584921617	17
ENSG00000120645.11	IQSEC3	34	3.5263605246161616	11
ENSG00000120662.15	MTRF1	82	4.406719247264253	14
ENSG00000120675.5	DNAJC15	25	3.2188758248682006	10
ENSG00000120688.8	WBP4	138	4.927253685157205	15
ENSG00000120693.13	SMAD9	4	1.3862943611198906	4
ENSG00000120696.8	KBTBD7	94	4.543294782270004	14
ENSG00000120697.8	ALG5	202	5.308267697401205	17
ENSG00000120738.7	EGR1	129	4.859812404361672	15
ENSG00000120784.16	ZFP30	134	4.897839799950911	15
ENSG00000120820.12	GLT8D2	14	2.6390573296152584	8
ENSG00000120832.9	MTERF2	230	5.438079308923196	17
ENSG00000120833.13	SOCS2	95	4.553876891600541	14
ENSG00000120860.10	WASHC3	158	5.062595033026967	16
ENSG00000120896.13	SORBS3	160	5.075173815233827	16
ENSG00000120899.17	PTK2B	107	4.672828834461906	15
ENSG00000120910.14	PPP3CC	93	4.532599493153256	14
ENSG00000120913.23	PDLIM2	207	5.332718793265369	17
ENSG00000120915.13	EPHX2	206	5.327876168789581	17
ENSG00000120942.13	UBIAD1	263	5.572154032177765	17
ENSG00000120949.14	TNFRSF8	5	1.6094379124341003	5
ENSG00000121005.8	CRISPLD1	260	5.560681631015528	17
ENSG00000121039.9	RDH10	197	5.2832037287379885	17
ENSG00000121068.13	TBX2	9	2.1972245773362196	7
ENSG00000121089.4	NACA3P	9	2.1972245773362196	7
ENSG00000121207.11	LRAT	29	3.367295829986474	10
ENSG00000121210.15	TMEM131L	190	5.247024072160486	16
ENSG00000121211.7	MND1	158	5.062595033026967	16
ENSG00000121236.20	TRIM6	13	2.5649493574615367	8
ENSG00000121281.12	ADCY7	257	5.54907608489522	17
ENSG00000121316.10	PLBD1	71	4.2626798770413155	13
ENSG00000121361.3	KCNJ8	17	2.833213344056216	9
ENSG00000121380.12	BCL2L14	51	3.9318256327243257	12
ENSG00000121406.8	ZNF549	75	4.31748811353631	13
ENSG00000121417.13	ZNF211	72	4.276666119016055	13
ENSG00000121440.14	PDZRN3	34	3.5263605246161616	11
ENSG00000121454.5	LHX4	65	4.174387269895637	13
ENSG00000121542.11	SEC22A	232	5.44673737166631	17
ENSG00000121552.3	CSTA	7	1.9459101490553132	6
ENSG00000121577.13	POPDC2	14	2.6390573296152584	8
ENSG00000121690.10	DEPDC7	24	3.1780538303479458	10
ENSG00000121742.17	GJB6	5	1.6094379124341003	5
ENSG00000121743.3	GJA3	5	1.6094379124341003	5
ENSG00000121753.12	ADGRB2	36	3.58351893845611	11
ENSG00000121769.7	FABP3	198	5.288267030694535	17
ENSG00000121775.17	TMEM39B	233	5.4510384535657	17
ENSG00000121797.9	CCRL2	6	1.791759469228055	5
ENSG00000121851.12	POLR3GL	103	4.634728988229636	14
ENSG00000121858.10	TNFSF10	41	3.713572066704308	11
ENSG00000121898.12	CPXM2	32	3.4657359027997265	11
ENSG00000121903.14	ZSCAN20	124	4.820281565605037	15
ENSG00000121905.9	HPCA	6	1.791759469228055	5
ENSG00000121933.18	TMIGD3	6	1.791759469228055	5
ENSG00000121964.14	GTDC1	129	4.859812404361672	15
ENSG00000121988.17	ZRANB3	205	5.3230099791384085	17
ENSG00000122012.13	SV2C	25	3.2188758248682006	10
ENSG00000122033.14	MTIF3	183	5.209486152841421	16
ENSG00000122035.6	RASL11A	42	3.7376696182833684	12
ENSG00000122122.9	SASH3	17	2.833213344056216	9
ENSG00000122133.16	PAEP	160	5.075173815233827	16
ENSG00000122136.13	OBP2A	118	4.770684624465665	15
ENSG00000122176.11	FMOD	21	3.044522437723423	9
ENSG00000122223.12	CD244	4	1.3862943611198906	4
ENSG00000122254.6	HS3ST2	18	2.8903717578961645	9
ENSG00000122335.15	SERAC1	158	5.062595033026967	16
ENSG00000122432.17	SPATA1	8	2.0794415416798357	6
ENSG00000122477.12	LRRC39	12	2.4849066497880004	8
ENSG00000122481.16	RWDD3	92	4.5217885770490405	14
ENSG00000122507.20	BBS9	156	5.049856007249537	16
ENSG00000122512.15	PMS2	151	5.017279836814924	16
ENSG00000122547.10	EEPD1	177	5.176149732573829	16
ENSG00000122550.17	KLHL7	228	5.429345628954441	17
ENSG00000122557.9	HERPUD2	258	5.552959584921617	17
ENSG00000122574.10	WIPF3	52	3.9512437185814275	12
ENSG00000122591.11	FAM126A	95	4.553876891600541	14
ENSG00000122592.7	HOXA7	79	4.3694478524670215	14
ENSG00000122641.10	INHBA	6	1.791759469228055	5
ENSG00000122644.12	ARL4A	103	4.634728988229636	14
ENSG00000122674.11	CCZ1	245	5.501258210544727	17
ENSG00000122691.12	TWIST1	28	3.332204510175204	10
ENSG00000122694.15	GLIPR2	36	3.58351893845611	11
ENSG00000122696.13	SLC25A51	130	4.867534450455582	15
ENSG00000122707.11	RECK	116	4.7535901911063645	15
ENSG00000122733.12	PHF24	4	1.3862943611198906	4
ENSG00000122735.15	DNAI1	5	1.6094379124341003	5
ENSG00000122778.9	KIAA1549	135	4.90527477843843	15
ENSG00000122861.15	PLAU	158	5.062595033026967	16
ENSG00000122862.4	SRGN	136	4.912654885736052	15
ENSG00000122863.5	CHST3	25	3.2188758248682006	10
ENSG00000122870.11	BICC1	9	2.1972245773362196	7
ENSG00000122912.14	SLC25A16	251	5.5254529391317835	17
ENSG00000122986.13	HVCN1	8	2.0794415416798357	6
ENSG00000123096.11	SSPN	172	5.147494476813453	16
ENSG00000123201.14	GUCY1B2	69	4.23410650459726	13
ENSG00000123329.17	ARHGAP9	25	3.2188758248682006	10
ENSG00000123338.12	NCKAP1L	117	4.762173934797756	15
ENSG00000123342.15	MMP19	10	2.302585092994046	7
ENSG00000123360.11	PDE1B	7	1.9459101490553132	6
ENSG00000123364.4	HOXC13	77	4.343805421853684	14
ENSG00000123388.4	HOXC11	24	3.1780538303479458	10
ENSG00000123405.13	NFE2	36	3.58351893845611	11
ENSG00000123411.14	IKZF4	220	5.393627546352362	17
ENSG00000123427.16	EEF1AKMT3	57	4.04305126783455	13
ENSG00000123453.17	SARDH	16	2.772588722239781	8
ENSG00000123496.7	IL13RA2	10	2.302585092994046	7
ENSG00000123500.9	COL10A1	9	2.1972245773362196	7
ENSG00000123545.5	NDUFAF4	238	5.472270673671475	17
ENSG00000123552.17	USP45	130	4.867534450455582	15
ENSG00000123570.3	RAB9B	18	2.8903717578961645	9
ENSG00000123600.19	METTL8	251	5.5254529391317835	17
ENSG00000123612.15	ACVR1C	30	3.4011973816621555	10
ENSG00000123689.5	G0S2	26	3.258096538021482	10
ENSG00000123700.4	KCNJ2	14	2.6390573296152584	8
ENSG00000123810.7	B9D2	30	3.4011973816621555	10
ENSG00000123843.12	C4BPB	11	2.3978952727983707	7
ENSG00000123870.10	ZNF137P	70	4.248495242049359	13
ENSG00000123892.11	RAB38	178	5.181783550292085	16
ENSG00000123901.8	GPR83	5	1.6094379124341003	5
ENSG00000123965.13	PMS2P5	8	2.0794415416798357	6
ENSG00000123977.9	DAW1	9	2.1972245773362196	7
ENSG00000123999.4	INHA	7	1.9459101490553132	6
ENSG00000124003.12	MOGAT1	13	2.5649493574615367	8
ENSG00000124067.16	SLC12A4	223	5.407171771460119	17
